exp,kind,pred_idx,type,duration_s,status,matched_gt_idx,matched_gt_dh,pred_dh,pred_ci,pred_accepted,baro_dh
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,train,8,up,7.611103448275912,clean,8,7.699999999999996,7.5933181019184,1.2035914535838799,True,7.812962127955245
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,train,9,up,13.239482758620738,clean,9,16.900000000000006,19.10343448549516,1.910447125546967,True,19.400827644149516
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,train,10,down,7.267896551724107,clean,10,-6.200000000000003,-7.525680666274069,0.9086672569612811,True,-7.632410774218627
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,train,11,down,5.85127586206886,clean,11,-3.8500000000000014,-3.984225402663555,0.8100608479452838,True,-3.811919032197352
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,train,12,down,8.539517241379258,clean,12,-11.549999999999995,-11.446244058087439,1.069587254765505,True,-11.594225596072718
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,train,13,down,12.664103448276023,clean,17,-20.1042,-21.804008128784044,1.9272825238070246,True,-21.917876249371602
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,train,14,up,21.926103448275853,clean,13,24.6,45.00206719395556,3.914370987924621,True,45.183458561555355
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,train,15,down,21.665896551724018,clean,14,-43.85,-44.404849131859855,3.9264162515985666,True,-44.80670998132615
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,train,16,down,10.052482758620727,clean,15,-14.55,-13.337381549376186,1.3717096574890664,True,-13.438128777334242
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,train,17,up,10.03648275862065,clean,16,12.9993,13.4229518194752,1.4255210022727656,True,13.558962426358107
eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5,train,18,down,6.635206896552063,fp,-1,,-0.002334951241469342,0.7555687478398343,False,-0.056609848479894254
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,0,down,9.29520689655169,clean,0,49.0667,-4.302796959017383,1.6871163126928437,False,0.7081872842150432
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,1,down,7.600103448275945,clean,1,-7.479999999999997,-7.451608196680223,0.8554735082537365,True,-8.045183448364568
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,2,down,9.237896551724248,clean,2,-11.2143,-10.92003130296163,1.072531385133728,True,-11.461596394994444
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,3,down,5.5740689655174265,clean,3,-3.7399999999999984,-3.565436469499369,0.7562168874752485,True,-4.085359059405718
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,4,down,7.5041034482759414,clean,4,-7.48,-6.830993033525854,1.1095499204584403,True,-7.586802952724241
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,5,down,5.574068965517313,clean,5,-3.7399999999999984,-3.5817426950316555,0.7601779100735206,True,-3.680248226212953
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,6,down,8.944103448275996,clean,6,-10.3703,-10.061371851883454,0.954669481782162,True,-10.359226863395804
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,7,down,6.55468965517241,clean,7,-5.3634,-4.909787218275603,0.9234924578661284,True,-5.589357457040109
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,8,up,7.753103448275965,clean,8,8.1724,7.298352069217597,1.1513531371183428,True,8.2930288549273
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,9,up,7.4661034482759305,clean,9,7.48,6.824611439437974,1.1021628717120162,True,7.637650784378309
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,10,up,5.555068965517421,clean,10,3.7399999999999984,3.5960943704793826,0.7644385808043468,True,3.7852198112997826
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,11,up,7.466103448276044,clean,11,7.48,6.839750749002147,1.105727342678505,True,7.709867179592635
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,12,up,9.238896551724224,clean,12,11.220000000000002,10.900489654423739,1.0419589589136635,True,11.355043092412359
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,13,up,7.408103448275824,clean,13,7.479999999999997,6.798612731660342,1.0940939509573153,True,7.214992975733111
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,14,up,5.856275862069197,clean,14,3.740000000000002,,inf,False,4.1354913186623605
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,15,up,5.0096551724134315,fp,-1,,-11.49142585493745,14.259313173038807,False,-0.18542936915585528
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,16,down,9.46310344827566,clean,16,-11.22,-10.92882214707129,1.067684515858679,True,-11.398714748235776
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,17,down,11.235896551724181,clean,17,-14.96,-14.52676782746829,1.3356130984390082,True,-14.99781262988192
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,18,down,13.444896551724241,clean,18,-19.7414,-18.755216628808363,1.7431986903154182,True,-19.74256153051948
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,19,up,7.466103448275817,clean,20,7.48,6.765196317440457,1.090107880411132,True,7.707249916666285
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,20,up,5.555068965517194,clean,21,3.7399999999999984,3.642225667934014,0.7752603011992535,True,3.7593231663531554
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,21,up,13.061896551724203,clean,22,18.7,17.843786256793244,1.6335755410234685,True,19.402753698556097
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,22,up,7.42710344827583,clean,23,7.740000000000002,6.811003384308635,1.0981056025509792,True,7.541756281872665
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,23,up,5.689068965516981,clean,24,3.75,3.879694974305481,0.8283034524586507,True,4.342911273083843
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,24,down,15.173896551724283,clean,25,-22.71,-21.838589957370516,1.9904788628886847,True,-23.203639494916757
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,25,down,17.247896551724352,clean,26,-26.18,-26.08584030658115,2.4131070596192297,True,-27.666626316567374
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,26,up,28.60089655172419,clean,27,48.89,44.87359709845333,4.073260692232291,True,50.700904313142146
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,27,down,28.073482758620685,clean,28,-48.89,-46.17935609520795,4.523088442469136,True,-50.34849672506955
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,28,down,17.479206896551887,fp,-1,,-0.5679294746452627,40.0,False,-0.8826231465299799
eyalyakir_beitYitzchakiRaanana_SamsungSM-S911B_15-04-2026_exp6,test,29,down,4.119241379310552,fp,-1,,-0.48227951927946255,1.456459714711093,False,-0.12929535463484854
eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6,test,0,down,9.298206896551733,clean,0,49.0667,-4.329940427710112,1.7437740632097127,False,-0.1437049407558959
eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6,test,1,down,7.776310344827493,clean,1,-7.479999999999997,-7.54246807408607,1.1694762329686528,True,-7.993375821226877
eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6,test,2,down,9.435103448275981,clean,2,-11.2143,-11.299197547759935,1.0712982789763887,True,-11.2851766636077
eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6,test,3,down,5.584068965517304,clean,3,-3.7399999999999984,-3.7815992172040276,0.7998123582527713,True,-3.927493125125011
eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6,test,4,down,7.487103448275889,clean,4,-7.48,-7.1812651401965635,1.1622664277750967,True,-7.446558123504687
eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6,test,5,down,5.584068965517304,clean,5,-3.7399999999999984,-3.76756001819011,0.797316825423367,True,-3.681050488446459
eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6,test,6,down,8.935103448275981,clean,6,-10.3703,-10.44282033987686,0.9840241927385013,True,-10.289639856299374
eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6,test,7,down,6.557689655172453,clean,7,-5.3634,-5.558489158274651,0.9878023674511985,True,-5.509206372056084
eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6,test,8,up,7.764103448275932,clean,8,8.1724,8.253215569986653,0.8016763405739225,True,8.24857643153554
eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6,test,9,up,7.446103448275949,clean,9,7.48,7.164215302889734,1.1535356928052345,True,7.513786185605127
eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6,test,10,up,5.5630689655173455,clean,10,3.7399999999999984,3.7833490841844486,0.8036493085167814,True,3.73773474663237
eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6,test,11,up,7.467103448275907,clean,11,7.48,7.216702918985205,1.1625954733223958,True,7.5837317336539485
eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6,test,12,up,9.412103448275843,clean,12,11.220000000000002,11.310467254643106,1.0414147385252233,True,11.279980837261618
eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6,test,13,up,7.406103448275871,clean,13,7.479999999999997,7.142461805336744,1.1474206517623722,True,7.143381645572035
eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6,test,14,up,5.847275862069182,clean,14,3.740000000000002,4.252059903713259,0.8498851582164598,True,4.206991227687013
eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6,test,15,up,4.645448275862009,fp,-1,,-0.48269309035149477,40.0,False,-0.5519975109485529
eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6,test,16,down,9.454103448275646,clean,16,-11.22,-11.283706940533289,1.0768243408513194,True,-11.34698471638508
eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6,test,17,down,11.236896551724158,clean,17,-14.96,-15.08445196464649,1.3870199170354995,True,-14.93982929502559
eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6,test,18,down,13.459896551724341,clean,18,-19.7414,-19.4199664272586,1.751055106692789,True,-19.478870642795755
eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6,test,19,up,7.508103448275733,clean,23,7.740000000000002,7.188351359828091,1.1566408173596676,True,7.592167907654769
eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6,test,20,down,19.025034482758656,fp,-1,,1.264582343290684,1.925759964006457,False,1.3228298994637555
eyalyakir_milleniumHotel_SamsungSM-A235F_15-04-2026_exp1,train,0,down,3.320206896551724,fp,-1,,-0.14781534420277997,0.7555687478398343,False,-2.266649818253896
eyalyakir_milleniumHotel_SamsungSM-A235F_15-04-2026_exp1,train,1,up,16.523413793103444,fp,-1,,45.092960285012516,40.0,False,0.14395185335872895
eyalyakir_milleniumHotel_SamsungSM-A235F_15-04-2026_exp1,train,2,down,4.038999999999987,fp,-1,,-0.6402674700456948,1.8850392703226375,False,-0.3835180212378404
eyalyakir_milleniumHotel_SamsungSM-A235F_15-04-2026_exp1,train,3,up,3.791206896552012,fp,-1,,-0.01607132976145302,3.093000483067037,False,-0.2069455741071451
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp1,train,0,down,7.471206896552076,fp,-1,,-0.2442085782062789,0.7555687478398343,False,-0.22851219616706686
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp1,train,1,down,26.221655172413648,clean,7,40.95,40.21789896008814,4.971244395149015,True,41.43805935799854
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp1,train,2,down,10.556862068965529,clean,8,13.299999999999995,13.268863100416116,1.618398424657965,True,13.75080485678643
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp1,train,3,down,8.32724137931018,clean,9,10.050000000000011,10.045358273614665,1.3706551096996176,True,10.42246757910516
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,0,down,3.4572068965517246,fp,-1,,-0.5718041086877262,1.7336567628235398,False,-1.4459462618801382
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,1,down,7.1184827586207575,clean,0,-6.999999999999993,-6.728359789140095,0.8364292901379121,True,-7.067879700736285
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,2,down,19.686275862068896,clean,1,-28.875,-27.83006757267044,2.9503206760332774,True,-28.907340460386038
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,3,down,9.832275862068968,clean,2,-11.55,-11.332090618355844,1.2419417250962608,True,-11.732301039043662
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,4,down,12.809275862068944,clean,3,-16.8,-16.301172842748933,1.7572046489887632,True,-16.84645998059964
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,5,up,10.390275862068961,clean,4,12.6,12.29879656210497,1.3662874101272895,True,12.959798402436242
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,6,up,5.876275862068837,clean,5,4.200000000000001,,inf,False,4.379428984408108
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,7,up,6.862689655172403,clean,6,6.199999999999999,5.883313011046836,0.7555687478398343,True,6.4477626006467545
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,8,up,6.4786896551723885,clean,7,5.350000000000001,4.848128137928874,0.9228647538977851,True,5.421652021439641
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,9,up,8.347482758620686,clean,8,8.924999999999997,8.681230874195181,1.0059348708923694,True,9.308800912866232
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,10,up,10.793275862068867,clean,24,13.3,12.77395741397792,1.3875514078756608,True,13.357044120666544
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,11,up,5.555068965517307,clean,9,3.325000000000003,3.2528330142116837,0.7555687478398343,True,3.467697001287803
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,12,up,8.968275862068936,clean,10,9.975,9.682407967762924,1.0798936709405744,True,10.024580986316849
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,13,up,5.416206896551671,clean,11,-41.125,3.204329376124237,1.5739877323980254,False,0.26587023143729027
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,14,up,6.017068965516955,clean,12,5.428,,inf,False,5.610956043030214
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,15,up,23.654862068965485,clean,13,34.65,35.07986367284846,4.253033066169562,True,36.04184991353941
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,16,down,26.766862068965565,clean,14,-40.95,-40.15296773707692,4.952676904778165,True,-41.56096990414187
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,17,up,6.016068965517206,clean,15,6.3,,inf,False,5.524683630395728
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,18,down,5.978068965516968,clean,16,-6.3,-5.047003962518987,0.7555687478398343,True,-5.419813424262955
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,19,up,6.016068965517206,clean,17,6.3,,inf,False,5.557911302795944
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,20,up,9.920862068965562,clean,18,12.287,11.938611400443376,1.4867060188978736,True,12.467777266109508
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,21,up,8.595862068965516,clean,19,10.950000000000005,9.737409974681285,1.2304721275355455,True,9.976455266838485
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,22,up,5.100862068965398,clean,25,3.3999999999999986,,inf,False,3.382433642529577
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,23,up,6.669068965517226,clean,26,5.350000000000001,6.505929576565022,0.838840562902185,True,6.669195347357842
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,24,up,5.363068965517186,clean,20,3.324999999999996,3.615511090307708,0.831374352906185,True,3.7098438928259583
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,25,down,5.157862068965642,clean,21,-3.324999999999996,-3.5871955544294805,0.8256202190528958,True,-3.7655147678579652
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,26,down,5.061862068965638,clean,27,-3.1889,-3.064200120469615,0.7573344376062306,True,-3.2025396407548214
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,27,down,6.502862068965669,clean,28,-6.199999999999999,-6.361859796624771,0.8293417517537397,True,-6.7655373258693885
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,28,down,12.271655172413602,clean,29,-16.8,-16.126602275031225,2.0043771608492755,True,-16.70451312408332
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,29,down,6.11206896551721,clean,30,-5.5728,-5.367591054524893,0.7555687478398343,True,-5.632117708332871
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,30,down,5.9970689655169735,clean,22,-5.600000000000001,-5.068394903537916,0.7555687478398343,True,-5.468843940224048
eyalyakir_milleniumHotel_SamsungSM-S911B_15-04-2026_exp2,train,31,down,15.939655172413495,clean,23,-22.05,-22.27716004223132,2.7244102450289884,True,-23.187421352461563
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,0,down,3.468206896551692,fp,-1,,-0.3634580043408339,2.275714963726149,False,-1.3911838601522248
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,1,down,7.123482758620639,clean,0,-6.999999999999993,-7.026832897171537,0.8566073831133053,True,-7.067879700736285
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,2,down,19.697275862068864,clean,1,-28.875,-28.89867216939347,3.06219628904469,True,-28.941198270812748
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,3,down,9.816275862068892,clean,2,-11.55,-11.756550641934076,1.281509417461311,True,-11.732301039043662
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,4,down,12.790275862068825,clean,3,-16.8,-16.92131192467986,1.8049753415911973,True,-16.852128390516867
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,5,up,10.391275862068937,clean,4,12.6,12.787398100428733,1.3963241456675337,True,12.959798402436242
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,6,up,5.847275862068841,clean,5,4.200000000000001,4.09100547867247,0.8288231157781712,True,4.350032588460593
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,7,up,6.853689655172502,clean,6,6.199999999999999,6.027266091664415,1.0437710315546582,True,6.4477626006467545
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,8,up,6.476689655172436,clean,7,5.350000000000001,5.497245477236722,0.9944165302228296,True,5.421652021439641
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,9,up,8.354482758620634,clean,8,8.924999999999997,9.037513500724106,1.0289321164132064,True,9.308800912866232
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,10,up,10.785275862068943,clean,24,13.3,13.399778834844906,1.4255874197893394,True,13.357044120666544
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,11,up,5.542068965517387,clean,9,3.325000000000003,3.4016176871871604,0.7555687478398343,True,3.4877636295591543
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,12,up,8.96627586206887,clean,10,9.975,10.078016940721565,1.1237041677544664,True,10.02605781762361
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,13,down,26.83127586206888,clean,11,-41.125,-41.27138434730046,4.264924569697844,True,-41.42985574278502
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,14,up,6.019068965517135,clean,12,5.428,5.403446160800218,0.7555687478398343,True,5.610956043030214
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,15,up,23.64086206896559,clean,13,34.65,35.93557076440564,4.314711691408717,True,36.04184991353941
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,16,down,26.753862068965645,clean,14,-40.95,-40.72708002822739,4.840786561455225,True,-41.55234778432305
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,17,up,6.00006896551713,clean,15,6.3,5.363398671088527,0.7555687478398343,True,5.524683630395728
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,18,down,6.00006896551713,clean,16,-6.3,-5.330709070978266,0.7555687478398343,True,-5.419813424262955
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,19,up,6.019068965517135,clean,17,6.3,5.40770389241137,0.7555687478398343,True,5.575862217225406
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,20,up,9.92386206896549,clean,18,12.287,12.35636210179519,1.5356919134359566,True,12.467777266109508
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,21,up,8.610862068965616,clean,19,10.950000000000005,10.107285878731219,1.224267094402097,True,9.976455266838485
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,22,up,5.099862068965649,clean,25,3.3999999999999986,3.2514253107438265,0.8028730069230824,True,3.382433642529577
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,23,up,6.658068965517032,clean,26,5.350000000000001,6.673208141692024,0.8637197320929352,True,6.678497461993004
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,24,up,5.34706896551711,clean,20,3.324999999999996,3.7968722467602327,0.870769384864506,True,3.7272729549703882
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,25,down,5.327068965517128,clean,21,-3.324999999999996,-3.731422013808118,0.8591436391673797,True,-3.720082600244396
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,26,down,5.080862068965644,clean,27,-3.1889,-3.2065700474495697,0.7903721892693861,True,-3.2161237563083915
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,27,down,6.657068965517055,clean,28,-6.199999999999999,-6.684257052704703,0.8603465274820026,True,-6.775144385260347
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,28,down,12.280655172413617,clean,29,-16.8,-16.595442098035665,2.0391790978981703,True,-16.700884137157118
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,29,down,6.080068965517057,clean,30,-5.5728,-5.5701904444981185,0.7555687478398343,True,-5.612684855823133
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,30,down,5.9810689655171245,clean,22,-5.600000000000001,-5.321895524511865,0.7555687478398343,True,-5.468843940224048
eyalyakir_milleniumHotel_Xiaomi22101320I_15-04-2026_exp2,train,31,down,16.102862068965578,clean,23,-22.05,-22.947105189478307,2.798999880889503,True,-23.252783685040058
eyalyakir_milleniumOutside_SamsungSM-S911B_15-04-2026_exp3,train,0,up,10.837068965517247,clean,0,12.777444193725271,12.254541977777741,1.4162770556947522,True,12.546113311840827
eyalyakir_milleniumOutside_SamsungSM-S911B_15-04-2026_exp3,train,1,down,5.33086206896553,clean,1,-3.412756191847677,-2.991101170964939,0.7555687478398343,True,-3.2630831677410868
eyalyakir_milleniumOutside_SamsungSM-S911B_15-04-2026_exp3,train,2,up,5.497068965517229,clean,2,3.4281230336947175,2.995401629535519,0.7555687478398343,True,3.5193336814490266
eyalyakir_milleniumOutside_SamsungSM-S911B_15-04-2026_exp3,train,3,up,5.89427586206898,clean,3,4.182211224990411,,inf,False,4.18109755571993
eyalyakir_milleniumOutside_SamsungSM-S911B_15-04-2026_exp3,train,4,up,6.894275862068952,clean,4,6.231132201261616,6.073975939049273,0.7555687478398343,True,6.503502253372716
eyalyakir_milleniumOutside_SamsungSM-S911B_15-04-2026_exp3,train,5,down,6.875275862068946,clean,5,-6.346494271686126,-6.081720729785689,0.7752243047444061,True,-6.347576010180575
eyalyakir_milleniumOutside_SamsungSM-S911B_15-04-2026_exp3,train,6,down,9.478862068965526,clean,6,-10.911797942609724,-10.281299599900127,1.2190213616588936,True,-10.637241662203948
eyalyakir_milleniumOutside_SamsungSM-S911B_15-04-2026_exp3,train,7,down,6.779275862068943,clean,7,-6.21694641445859,-5.892903879856261,0.7555687478398343,True,-6.116744960919149
eyalyakir_milleniumOutside_SamsungSM-S911B_15-04-2026_exp3,train,8,up,17.34806896551723,clean,8,23.36346424783879,22.29233380011374,2.5273463808808345,True,23.345354708177794
eyalyakir_milleniumOutside_SamsungSM-S911B_15-04-2026_exp3,train,9,down,6.893275862069004,clean,9,-6.25158268561222,-6.0410066338712705,0.7610534317621406,True,-6.033068032754997
eyalyakir_milleniumOutside_SamsungSM-S911B_15-04-2026_exp3,train,10,down,9.479862068965474,clean,10,-10.895782813511346,-10.306477642115572,1.2235853217706958,True,-10.87165389578027
eyalyakir_milleniumOutside_SamsungSM-S911B_15-04-2026_exp3,train,11,down,6.778275862068995,clean,11,-6.17184394354895,-5.889703175811765,0.7555687478398343,True,-6.4382598329237055
eyalyakir_milleniumOutside_Xiaomi22101320I_15-04-2026_exp3,train,0,up,10.84206896551725,clean,0,12.777444193725271,12.597114056135137,1.4534765376503946,True,12.546113311840827
eyalyakir_milleniumOutside_Xiaomi22101320I_15-04-2026_exp3,train,1,down,5.50306896551723,clean,1,-3.412756191847677,-3.449139187614721,0.7555687478398343,False,-3.1101240267161643
eyalyakir_milleniumOutside_Xiaomi22101320I_15-04-2026_exp3,train,2,up,5.482068965517243,clean,2,3.4281230336947175,3.4520436228974165,0.7555687478398343,True,3.5689875616489957
eyalyakir_milleniumOutside_Xiaomi22101320I_15-04-2026_exp3,train,3,up,5.907275862068971,clean,3,4.182211224990411,4.286001421693519,0.8630457204604656,True,4.170360519068936
eyalyakir_milleniumOutside_Xiaomi22101320I_15-04-2026_exp3,train,4,up,6.879275862068937,clean,4,6.231132201261616,6.215945446074281,0.7555687478398343,True,6.512121204968594
eyalyakir_milleniumOutside_Xiaomi22101320I_15-04-2026_exp3,train,5,down,6.879275862068965,clean,5,-6.346494271686126,-6.190995670428203,0.7781966114027233,True,-6.342575211394845
