time_s,ax_ms2,ay_ms2,az_ms2
996.093,1.1952149,-9.629914,0.6795616
996.112,1.0983056,-9.680164,0.67836523
996.131,1.1521441,-9.730413,0.73100734
996.15,1.2335001,-9.809377,0.6759724
996.169,1.2729816,-9.865608,0.7405786
996.188,1.3112668,-9.8524475,0.67836523
996.206,1.2227324,-9.742377,0.70588267
996.225,1.1988041,-9.635897,0.6664011
996.244,1.1246266,-9.515059,0.6472585
996.263,1.0025927,-9.485149,0.6963114
996.282,0.93320084,-9.516255,0.73818576
996.301,0.90807617,-9.609575,0.6089734
996.319,0.8865408,-9.712467,0.6664011
996.338,0.9882358,-9.737592,0.60658056
996.357,1.0456635,-9.793823,0.5706882
996.376,1.0217353,-9.851251,0.6197411
996.395,1.0839486,-9.80818,0.70348984
996.414,1.0073783,-9.74477,0.72741807
996.432,1.0983056,-9.656236,0.7178468
996.451,1.0564312,-9.658628,0.8063812
996.47,1.1114662,-9.626326,0.7800602
996.489,1.1557333,-9.6071825,0.7752745
996.508,1.1593226,-9.633504,0.7908279
996.527,1.2059826,-9.665807,0.76570326
996.545,1.2634103,-9.700503,0.7405786
996.564,1.2921243,-9.750752,0.7405786
996.583,1.3495519,-9.625129,0.65922266
996.602,1.1330016,-9.568898,0.7298109
996.621,1.0683953,-9.614362,0.8650054
996.64,1.2382857,-9.631111,0.7537391
996.658,1.0193424,-9.676575,0.6759724
996.677,0.87218386,-9.762716,0.7286145
996.696,0.9487542,-9.74836,0.6257231
996.715,0.9619147,-9.781859,0.66161543
996.734,1.0049855,-9.783055,0.70947194
996.753,1.0923235,-9.763913,0.66161543
996.771,1.105484,-9.710074,0.6891329
996.79,1.1724831,-9.768699,0.82911307
996.809,1.3112668,-9.687343,0.7680961
996.828,1.314856,-9.6275215,0.695115
996.847,1.2191432,-9.5760765,0.70229346
996.866,1.1497513,-9.622736,0.7704889
996.885,1.1030912,-9.5964155,0.7680961
996.903,0.9834501,-9.641879,0.7477571
996.922,1.0145568,-9.638289,0.8063812
996.941,1.1389836,-9.613165,0.79441714
996.96,1.1952149,-9.626326,0.7812566
996.979,1.1700903,-9.701699,0.6628119
996.998,1.1593226,-9.696914,0.7537391
997.016,1.2023934,-9.6682,0.72023964
997.035,1.1844472,-9.675379,0.70229346
997.054,1.2526426,-9.664611,0.7537391
997.073,1.3124632,-9.633504,0.8422736
997.092,1.2993027,-9.616755,0.9164511
997.111,1.2251252,-9.639486,0.9403793
997.129,1.14018,-9.672985,1.0085747
997.148,1.1353943,-9.71845,0.9882358
997.167,1.0408778,-9.728021,1.006182
997.186,0.9846465,-9.671789,0.96430755
997.205,0.89013004,-9.600004,0.9272188
997.224,0.78843504,-9.609575,0.95712906
997.242,0.8135597,-9.60479,0.83030945
997.261,0.8913264,-9.663414,0.82672024
997.28,0.89491564,-9.690931,0.91884387
997.299,0.9846465,-9.71127,0.7704889
997.318,1.1030912,-9.656236,0.75972116
997.337,1.2897314,-9.687343,0.41994038
997.355,1.0743774,-9.736395,0.60059845
997.374,1.0671989,-9.58804,0.99661064
997.393,1.2789637,-9.680164,0.9272188
997.412,1.2610176,-9.717253,0.92243314
997.431,1.294517,-9.725628,1.018146
997.45,1.2035898,-9.698111,0.9320044
997.468,1.0851451,-9.632308,0.8877372
997.487,0.9738788,-9.603594,1.0767702
997.506,0.9523434,-9.640682,1.1126626
997.525,0.9391829,-9.665807,0.997807
997.544,0.9451649,-9.646665,0.971486
997.563,0.9200403,-9.65504,0.9092726
997.581,0.87218386,-9.700503,0.85064846
997.6,0.8877372,-9.664611,0.9403793
997.619,0.95473623,-9.692128,0.93679005
997.638,1.018146,-9.693324,0.92482597
997.657,1.0360922,-9.71127,0.95832545
997.676,1.038485,-9.701699,0.97866446
997.694,0.9834501,-9.722038,0.9846465
997.713,1.026521,-9.700503,1.0205388
997.732,1.026521,-9.696914,1.0193424
997.751,0.95832545,-9.633504,1.0336994
997.77,0.8745767,-9.622736,1.0588241
997.789,0.92602235,-9.635897,1.0552348
997.807,0.84825563,-9.609575,1.0648061
997.826,0.7573284,-9.620343,1.0396814
997.845,0.7704889,-9.661021,1.0085747
997.864,0.8913264,-9.707682,0.97507524
997.883,0.9296116,-9.735199,0.9451649
997.902,0.84347,-9.781859,0.9559326
997.921,0.782453,-9.750752,0.98943216
997.939,0.79441714,-9.693324,0.997807
997.958,0.84825563,-9.71127,1.0277174
997.977,0.9320044,-9.713663,1.0779666
997.996,0.91166544,-9.71486,1.1186446
998.015,0.88295156,-9.68495,1.146162
998.034,0.9320044,-9.649057,1.1844472
998.052,0.95473623,-9.629914,1.2323036
998.071,0.8805587,-9.62154,1.2753744
998.09,0.8757731,-9.608379,1.2909278
998.109,0.95353985,-9.628718,1.2849457
998.128,1.038485,-9.629914,1.2921243
998.147,1.099502,-9.608379,1.3172488
998.165,1.0648061,-9.65145,1.2119647
998.184,0.9702896,-9.675379,1.2203395
998.203,0.9403793,-9.652647,1.2981063
998.222,0.9906286,-9.610772,1.2311072
998.241,0.9870393,-9.629914,1.2143575
998.26,0.9942178,-9.665807,1.2358929
998.278,1.0085747,-9.658628,1.2203395
998.297,1.0157533,-9.677772,1.2263216
998.316,1.012164,-9.696914,1.2813566
998.335,1.0217353,-9.6682,1.302892
998.354,1.0217353,-9.645468,1.2837493
998.373,1.0253245,-9.645468,1.2705889
998.391,1.0444671,-9.631111,1.2777673
998.41,1.0564312,-9.61795,1.2837493
998.429,0.9954142,-9.601201,1.2957134
998.448,0.94396853,-9.613165,1.3052847
998.467,0.95473623,-9.635897,1.2705889
998.486,0.971486,-9.620343,1.2406785
998.504,0.951147,-9.65145,1.247857
998.523,0.910469,-9.644272,1.2526426
998.542,0.92602235,-9.65504,1.2921243
998.561,0.9702896,-9.6682,1.2610176
998.58,0.9415757,-9.676575,1.2598212
998.599,0.9068798,-9.659825,1.2119647
998.617,0.8877372,-9.656236,1.2358929
998.636,0.89491564,-9.638289,1.2394822
998.655,0.87338024,-9.623933,1.2430713
998.674,0.84347,-9.65504,1.2562319
998.693,0.8386843,-9.674182,1.2658032
998.712,0.89730847,-9.689735,1.2035898
998.73,0.8327023,-9.653843,1.2131611
998.749,0.7908279,-9.638289,1.2227324
998.768,0.77407813,-9.656236,1.1318051
998.787,0.72382885,-9.649057,1.174876
998.806,0.74416786,-9.667004,1.2335001
998.825,0.83389866,-9.614362,1.1593226
998.843,0.9056834,-9.629914,1.14018
998.862,0.8997013,-9.645468,1.1222339
998.881,0.9020941,-9.644272,1.146162
998.9,0.84107715,-9.609575,1.154537
998.919,0.7752745,-9.609575,1.180858
998.938,0.8757731,-9.704092,1.1318051
998.956,1.0025927,-9.735199,1.0815558
998.975,0.9882358,-9.705289,1.0468599
998.994,0.8913264,-9.688539,1.0480564
999.013,0.8602197,-9.750752,1.0899308
999.032,0.90448695,-9.706485,1.1066805
999.051,0.86979103,-9.6682,1.0935199
999.069,0.88295156,-9.653843,1.0887343
999.088,0.9092726,-9.6071825,1.154537
999.107,0.92602235,-9.600004,1.1593226
999.126,0.9164511,-9.598808,1.1413764
999.145,0.9020941,-9.609575,1.1521441
999.164,0.89491564,-9.6275215,1.1485549
999.183,0.9343972,-9.645468,1.1353943
999.201,1.0157533,-9.646665,1.0971092
999.22,1.0001999,-9.68495,1.0911272
999.239,0.92482597,-9.710074,1.099502
999.258,0.9212367,-9.74477,1.0803595
999.277,0.94636136,-9.701699,1.0695918
999.296,0.9296116,-9.653843,1.1018949
999.314,0.9176475,-9.677772,1.1030912
999.333,0.94277215,-9.662218,1.1365907
999.352,0.97507524,-9.644272,1.1437693
999.371,0.91166544,-9.667004,1.0648061
999.39,0.8566305,-9.646665,1.0983056
999.409,0.91166544,-9.6275215,1.1270195
999.427,0.9954142,-9.643075,1.0564312
999.446,0.9667004,-9.671789,1.0588241
999.465,0.9415757,-9.707682,1.1066805
999.484,0.98584294,-9.68136,1.1114662
999.503,1.0097711,-9.635897,1.125823
999.522,0.96789676,-9.678967,1.1377872
999.54,0.971486,-9.635897,1.125823
999.559,1.0037891,-9.592826,1.0157533
999.578,1.0552348,-9.723235,0.87936234
999.597,1.2646067,-9.795019,1.2562319
999.616,1.2658032,-9.650253,1.1772687
999.635,0.8063812,-9.726824,1.227518
999.653,0.58983076,-9.835697,1.282553
999.672,1.0085747,-9.657433,1.1018949
999.691,1.0719845,-9.5665045,0.8327023
999.71,0.6759724,-9.507881,0.95353985
999.729,0.5132605,-9.578469,1.253839
999.748,0.29312077,-9.635897,1.2993027
999.766,0.4354937,-9.493524,1.1413764
999.785,0.8530413,-9.515059,0.89013004
999.804,1.4117653,-9.878768,0.96789676
999.823,1.3304094,-9.952946,1.1629118
999.842,0.8039884,-9.756734,1.2526426
999.861,0.63529444,-9.667004,1.146162
999.879,0.8147561,-9.742377,1.0660025
999.898,0.94396853,-9.669396,1.1389836
999.917,0.87218386,-9.658628,1.2239288
999.936,0.7106683,-9.585648,1.1282159
999.955,0.6376872,-9.580862,1.1581261
999.974,0.72023964,-9.542577,1.0815558
999.992,0.7848458,-9.446864,0.86859465
1000.011,0.8757731,-9.689735,1.026521
1000.03,0.7800602,-9.8428755,1.2693924
1000.049,0.7932207,-9.707682,1.1162517
1000.068,0.9523434,-9.79143,1.134198
1000.087,0.9607183,-9.895518,1.1928221
1000.105,0.9343972,-9.677772,1.1712867
1000.124,0.88295156,-9.486345,1.0588241
1000.143,0.6891329,-9.513863,0.9738788
1000.162,0.4235296,-9.503095,1.0492527
1000.181,0.4354937,-9.46481,1.1066805
1000.2,0.64845496,-9.577272,1.0013963
1000.219,0.7585248,-9.635897,0.9559326
1000.237,0.81834537,-9.694521,1.0313065
1000.256,0.9738788,-9.80818,1.0600204
1000.275,1.1090733,-9.88834,1.0935199
1000.294,1.1880364,-9.885947,1.1282159
1000.313,1.1964114,-9.810573,1.1066805
1000.332,1.0899308,-9.723235,1.0815558
1000.35,0.92602235,-9.672985,1.0839486
1000.369,0.83988076,-9.619147,1.0396814
1000.388,0.7645068,-9.622736,0.9212367
1000.407,0.6867401,-9.652647,0.85064846
1000.426,0.7405786,-9.640682,0.88295156
1000.445,0.7573284,-9.595219,0.9020941
1000.463,0.70348984,-9.573684,0.8650054
1000.482,0.61734825,-9.661021,0.9068798
1000.501,0.6556334,-9.745967,0.87218386
1000.52,0.73579293,-9.785448,0.9451649
1000.539,0.8542377,-9.760324,1.0205388
1000.558,0.99302137,-9.797412,1.0277174
1000.576,1.0899308,-9.781859,1.0073783
1000.595,1.0671989,-9.693324,1.0169497
1000.614,0.9403793,-9.649057,1.006182
1000.633,0.8530413,-9.633504,1.0277174
1000.652,0.8805587,-9.592826,1.1090733
1000.671,0.92482597,-9.594023,1.0719845
1000.689,0.94396853,-9.583255,1.0241281
1000.708,0.9906286,-9.623933,1.0049855
1000.727,1.006182,-9.698111,0.95712906
1000.746,0.90329057,-9.710074,0.9128618
1000.765,0.7848458,-9.731609,0.90089774
1000.784,0.849452,-9.731609,0.9020941
1000.802,0.9164511,-9.738789,0.92243314
1000.821,0.94755775,-9.735199,0.92243314
1000.84,0.9092726,-9.724431,0.997807
1000.859,0.8889336,-9.686146,1.0564312
1000.878,0.8865408,-9.644272,1.0313065
1000.897,0.91166544,-9.647861,1.0205388
1000.915,0.9320044,-9.640682,1.052842
1000.934,0.9343972,-9.656236,1.0839486
1000.953,0.91405827,-9.676575,1.0863415
1000.972,0.9415757,-9.693324,1.0564312
1000.991,0.9391829,-9.657433,1.0360922
1001.01,0.9451649,-9.68495,1.0336994
1001.028,0.95473623,-9.708878,1.0504491
1001.047,0.9164511,-9.68136,1.0803595
1001.066,0.9236295,-9.68136,1.0456635
1001.085,0.9595219,-9.675379,1.0564312
1001.104,1.0205388,-9.638289,1.0600204
1001.123,1.0085747,-9.646665,1.052842
1001.141,0.9212367,-9.629914,1.0408778
1001.16,0.91884387,-9.644272,1.0025927
1001.179,0.8889336,-9.708878,0.9451649
1001.198,0.79920274,-9.743574,0.9272188
1001.217,0.79920274,-9.729217,0.9391829
1001.236,0.7956135,-9.749556,0.90329057
1001.255,0.74416786,-9.738789,0.87338024
1001.273,0.7298109,-9.729217,0.8853444
1001.292,0.762114,-9.7196455,0.8207382
1001.311,0.7537391,-9.713663,0.9020941
1001.33,0.7716853,-9.6682,0.96550393
1001.349,0.8111669,-9.674182,0.8745767
1001.368,0.8578269,-9.712467,0.9212367
1001.386,0.91405827,-9.751948,0.83030945
1001.405,0.9068798,-9.738789,0.7716853
1001.424,1.0827522,-9.785448,0.6843473
1001.443,1.0313065,-9.766306,0.7692925
1001.462,1.0277174,-9.608379,1.0468599
1001.481,1.1138589,-9.732806,0.7704889
1001.499,0.86979103,-9.731609,0.8805587
1001.518,0.94636136,-9.6275215,1.154537
1001.537,1.0516455,-9.597611,0.8566305
1001.556,0.8769695,-9.644272,0.7501499
1001.575,0.87218386,-9.559326,1.0959128
1001.594,1.1413764,-9.5557375,0.782453
1001.612,0.9954142,-9.653843,0.7405786
1001.631,0.9068798,-9.732806,0.8865408
1001.65,1.079163,-9.7399845,0.6628119
1001.669,1.0360922,-9.693324,0.6556334
1001.688,0.8554341,-9.686146,0.79920274
1001.707,0.8063812,-9.670592,0.80877405
1001.725,0.96550393,-9.632308,0.81954175
1001.744,1.0588241,-9.582058,0.80757767
1001.763,0.97507524,-9.625129,0.8673982
1001.782,1.0600204,-9.645468,0.8925229
1001.801,1.1497513,-9.665807,0.8422736
1001.82,1.1210374,-9.696914,0.8745767
1001.838,0.9942178,-9.741181,0.84347
1001.857,1.0624132,-9.759128,0.78364944
1001.876,1.134198,-9.762716,0.7262217
1001.895,0.9200403,-9.781859,0.76689965
1001.914,0.9834501,-9.777073,0.7788638
1001.933,1.0516455,-9.696914,0.73459655
1001.951,1.0301101,-9.692128,0.7082755
1001.97,0.9631111,-9.700503,0.77407813
1001.989,0.90807617,-9.675379,0.76331043
1002.008,0.9882358,-9.626326,0.7752745
1002.027,1.0241281,-9.641879,0.7752745
1002.046,0.97507524,-9.641879,0.8350951
1002.064,0.9320044,-9.659825,0.7298109
1002.083,0.9487542,-9.710074,0.7752745
1002.102,1.0193424,-9.712467,0.6963114
1002.121,1.0671989,-9.745967,0.54317075
1002.14,1.018146,-9.765109,0.6149554
1002.159,0.9320044,-9.74836,0.6257231
1002.177,0.8865408,-9.7196455,0.61854464
1002.196,1.0073783,-9.689735,0.6364908
1002.215,1.0731809,-9.649057,0.68075806
1002.234,1.1306087,-9.662218,0.7190432
1002.253,1.0803595,-9.687343,0.78364944
1002.272,1.1210374,-9.659825,0.7812566
1002.29,1.0755738,-9.646665,0.7585248
1002.309,1.0468599,-9.669396,0.6771688
