time_s,ax_ms2,ay_ms2,az_ms2
3.911,-0.11335049,0.16325463,9.799169
3.921,-0.11566987,0.15487492,9.794455
3.931,-0.121655375,0.16205753,9.797971
3.941,-0.121580556,0.17170915,9.797971
3.951,-0.11918636,0.15741876,9.789666
3.961,-0.11559505,0.15502456,9.794455
3.971,-0.103624046,0.15741876,9.790863
3.981,-0.11918636,0.16093525,9.788469
3.991,-0.12517186,0.15622166,9.8028345
4.001,-0.11798925,0.15741876,9.808745
4.011,-0.121580556,0.16692075,9.803957
4.021,-0.11679215,0.16340427,9.7919855
4.031,-0.109609544,0.16699557,9.795577
4.041,-0.11798925,0.16692075,9.788394
4.051,-0.12524667,0.16205753,9.7919855
4.061,-0.11454759,0.15966332,9.809942
4.072,-0.12644377,0.15726912,9.790789
4.082,-0.11694179,0.16325463,9.803957
4.092,-0.11686697,0.15487492,9.794455
4.102,-0.124049574,0.16205753,9.789592
4.112,-0.11806407,0.16804303,9.793182
4.122,-0.11335049,0.15966332,9.802759
4.132,-0.12509704,0.15502456,9.793258
4.142,-0.109609544,0.16460137,9.789666
4.152,-0.12517186,0.15382746,9.796849
4.162,-0.12517186,0.16213235,9.789666
4.172,-0.123974755,0.15854104,9.792061
4.182,-0.11918636,0.16220717,9.797971
4.192,-0.121580556,0.16332945,9.79438
4.202,-0.123974755,0.16101007,9.806351
4.212,-0.11462241,0.1571943,9.795577
4.222,-0.11581951,0.163105,9.787197
4.232,-0.120533094,0.1654992,9.775227
4.242,-0.12060791,0.1619079,9.800365
4.252,-0.118213706,0.163105,9.801562
4.262,-0.12180501,0.1619079,9.796774
4.272,-0.11462241,0.15711948,9.787197
4.282,-0.11941081,0.1619079,9.800365
4.292,-0.11088146,0.15734394,9.803957
4.302,-0.11088146,0.15255554,9.798046
4.312,-0.11918636,0.16325463,9.777696
4.322,-0.119261175,0.16332945,9.802759
4.332,-0.11686697,0.16093525,9.803957
4.342,-0.11088146,0.16931495,9.7919855
4.352,-0.11327567,0.15614684,9.796849
4.362,-0.11686697,0.15973814,9.799169
4.372,-0.119335994,0.15711948,9.793182
4.382,-0.11813889,0.15711948,9.790789
4.392,-0.120533094,0.15352818,9.796774
4.402,-0.11941081,0.15831658,9.795577
4.412,-0.11694179,0.15472528,9.789592
4.423,-0.11342531,0.1666963,9.793182
4.433,-0.11462241,0.16071078,9.800365
4.443,-0.12300211,0.1619079,9.807473
4.453,-0.121655375,0.15966332,9.803957
4.463,-0.122852474,0.17155951,9.79438
4.473,-0.119261175,0.15607202,9.797971
4.483,-0.12883797,0.15846622,9.805154
4.493,-0.120458275,0.15487492,9.793258
4.503,-0.11694179,0.16804303,9.797971
4.513,-0.11215339,0.15375264,9.806351
4.523,-0.11095628,0.16684593,9.796774
4.533,-0.11813889,0.16677111,9.79438
4.543,-0.119335994,0.16198272,9.799169
4.553,-0.11813889,0.1548001,9.789666
4.563,-0.11454759,0.16557401,9.790789
4.573,-0.11574469,0.1583914,9.788394
4.583,-0.1050456,0.15966332,9.799169
4.593,-0.12292729,0.1583914,9.796774
4.603,-0.120533094,0.1548001,9.808745
4.613,-0.117091425,0.15225627,9.799169
4.623,-0.12307693,0.15584756,9.795577
4.633,-0.113500126,0.15704466,9.789592
4.643,-0.12187983,0.16654666,9.797896
4.653,-0.117091425,0.15584756,9.803957
4.663,-0.117091425,0.15816694,9.783606
4.673,-0.11948563,0.15584756,9.7919855
4.683,-0.11110593,0.15824176,9.805154
4.693,-0.122852474,0.16445173,9.7919855
4.703,-0.119261175,0.15607202,9.802759
4.713,-0.11686697,0.15607202,9.797971
4.723,-0.12524667,0.16325463,9.793182
4.733,-0.11566987,0.15487492,9.793258
4.743,-0.11207857,0.16086042,9.786075
4.753,-0.121655375,0.15966332,9.796774
4.763,-0.120458275,0.15607202,9.797971
4.774,-0.11686697,0.16325463,9.797971
4.784,-0.11694179,0.16804303,9.800365
4.794,-0.120458275,0.15966332,9.7919855
4.804,-0.120458275,0.16804303,9.79438
4.814,-0.120458275,0.16804303,9.795577
4.824,-0.11806407,0.15966332,9.795577
4.834,-0.11686697,0.16564883,9.790789
4.844,-0.11088146,0.15016134,9.794455
4.854,-0.122852474,0.15854104,9.808745
4.864,-0.121580556,0.15135844,9.804031
4.874,-0.12756605,0.15614684,9.799169
4.884,-0.11806407,0.15614684,9.80044
4.894,-0.11686697,0.16684593,9.782409
4.904,-0.119261175,0.16452655,9.796774
4.914,-0.11207857,0.16452655,9.797971
4.924,-0.119261175,0.16332945,9.795577
4.934,-0.11581951,0.153603,9.795577
4.944,-0.11342531,0.1643021,9.799169
4.954,-0.117016606,0.1619079,9.800365
4.964,-0.12060791,0.15831658,9.797971
4.974,-0.12173019,0.15831658,9.796774
4.984,-0.11342531,0.15951368,9.786
4.994,-0.11222821,0.1583914,9.7919855
5.004,-0.11941081,0.163105,9.799169
5.014,-0.12636895,0.16564883,9.789592
5.024,-0.11088146,0.16811785,9.795577
5.034,-0.11327567,0.16452655,9.797971
5.044,-0.11566987,0.16572365,9.79438
5.054,-0.120458275,0.16452655,9.797971
5.064,-0.11327567,0.15973814,9.795577
5.074,-0.11566987,0.16924013,9.781212
5.084,-0.12876315,0.15494974,9.799243
5.094,-0.118213706,0.1583914,9.803957
5.104,-0.109834,0.16437691,9.807473
5.114,-0.12060791,0.1619079,9.802759
5.125,-0.11222821,0.16437691,9.809867
5.135,-0.11222821,0.15951368,9.788394
5.145,-0.11462241,0.15951368,9.793182
5.155,-0.11941081,0.15951368,9.7919855
5.165,-0.12419921,0.1714847,9.7967
5.175,-0.124049574,0.16086042,9.79438
5.185,-0.119261175,0.16684593,9.790789
5.195,-0.121655375,0.16205753,9.793182
5.205,-0.119261175,0.16445173,9.790789
