time_s,ax_ms2,ay_ms2,az_ms2
53.909,0.06819545,0.47856453,10.095917
53.929,0.07058827,0.485743,10.0983095
53.949,0.07776674,0.4881358,10.088738
53.969,0.07298109,0.49292147,10.091131
53.989,0.07776674,0.48095736,10.100702
54.009,0.06580263,0.485743,10.091131
54.028,0.058624156,0.4881358,10.088738
54.048,0.06580263,0.49292147,10.093524
54.068,0.0849452,0.48095736,10.091131
54.088,0.06819545,0.4953143,10.091131
54.108,0.07058827,0.49292147,10.086346
54.128,0.07537391,0.48095736,10.083953
54.148,0.08255238,0.49292147,10.095917
54.167,0.06580263,0.4881358,10.086346
54.187,0.08255238,0.4833502,10.091131
54.207,0.07298109,0.49292147,10.083953
54.227,0.07537391,0.4881358,10.08156
54.247,0.07298109,0.4761717,10.086346
54.267,0.07058827,0.4953143,10.103095
54.287,0.07298109,0.485743,10.088738
54.306,0.07537391,0.49052864,10.095917
54.326,0.07776674,0.50009996,10.08156
54.346,0.061016977,0.51206404,10.091131
54.366,0.07058827,0.49052864,10.088738
54.386,0.07058827,0.4953143,10.093524
54.406,0.08255238,0.4977071,10.093524
54.425,0.07298109,0.4881358,10.095917
54.445,0.08255238,0.4953143,10.083953
54.465,0.07537391,0.4977071,10.091131
54.485,0.07298109,0.4761717,10.105488
54.505,0.06580263,0.4881358,10.083953
54.525,0.06819545,0.49292147,10.100702
54.545,0.07298109,0.4833502,10.100702
54.564,0.061016977,0.49052864,10.091131
54.584,0.07058827,0.49292147,10.088738
54.604,0.0634098,0.49292147,10.0983095
54.624,0.07537391,0.4881358,10.086346
54.644,0.08015956,0.4953143,10.0983095
54.664,0.0849452,0.49292147,10.088738
54.684,0.07776674,0.4953143,10.093524
54.703,0.07776674,0.49052864,10.091131
54.723,0.06819545,0.47856453,10.093524
54.743,0.06819545,0.4953143,10.088738
54.763,0.08015956,0.4881358,10.095917
54.783,0.07776674,0.4977071,10.095917
54.803,0.08733802,0.4833502,10.088738
54.822,0.08733802,0.47377887,10.086346
54.842,0.06819545,0.49292147,10.088738
54.862,0.07058827,0.4833502,10.088738
54.882,0.08255238,0.49292147,10.086346
54.902,0.06580263,0.4977071,10.08156
54.922,0.07298109,0.48095736,10.088738
54.942,0.07298109,0.4881358,10.083953
54.961,0.07537391,0.4881358,10.095917
54.981,0.08015956,0.49052864,10.100702
55.001,0.08015956,0.48095736,10.08156
55.021,0.06580263,0.5024927,10.0983095
55.041,0.06819545,0.4977071,10.088738
55.061,0.07776674,0.50009996,10.083953
55.081,0.06819545,0.4977071,10.091131
55.1,0.07776674,0.4953143,10.08156
55.12,0.07537391,0.4881358,10.08156
55.14,0.07298109,0.4833502,10.091131
55.16,0.08015956,0.4761717,10.100702
55.18,0.09212367,0.50009996,10.088738
55.2,0.08255238,0.48095736,10.088738
55.219,0.07537391,0.4833502,10.093524
55.239,0.08015956,0.50009996,10.095917
55.259,0.07776674,0.485743,10.100702
55.279,0.06580263,0.485743,10.093524
55.299,0.08255238,0.4953143,10.095917
55.319,0.07058827,0.48095736,10.086346
55.339,0.06580263,0.4881358,10.08156
55.358,0.07537391,0.5024927,10.105488
55.378,0.07058827,0.485743,10.095917
55.398,0.08255238,0.4953143,10.088738
55.418,0.06819545,0.4881358,10.095917
55.438,0.07776674,0.4953143,10.093524
55.458,0.07298109,0.49292147,10.100702
55.478,0.07776674,0.5024927,10.095917
